"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"AREC","American Resources Corporation","1.34","$35.18M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arec"
"AMRB","American River Bankshares","11","$65.32M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/amrb"
"AMSWA","American Software, Inc.","14.21","$461M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/amswa"
"AMSC","American Superconductor Corporation","13.01","$299.69M","1991","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/amsc"
"AVCT","American Virtual Cloud Technologies, Inc. ","4.87","$95.63M","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/avct"
"AVCTW","American Virtual Cloud Technologies, Inc. ","0.3225","n/a","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/avctw"
"AMWD","American Woodmark Corporation","88.48","$1.5B","1986","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/amwd"
"CRMT","America&#39;s Car-Mart, Inc.","101.7","$694.03M","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/crmt"
"ABCB","Ameris Bancorp","24.66","$1.71B","1994","Finance","Major Banks","https://old.nasdaq.com/symbol/abcb"
"AMSF","AMERISAFE, Inc.","67.1","$1.3B","2005","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/amsf"
"ASRV","AmeriServ Financial Inc.","2.822","$48.14M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrv"
"ASRVP","AmeriServ Financial Inc.","27.75","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrvp"
"ATLO","Ames National Corporation","20.42","$186.29M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/atlo"
"AMGN","Amgen Inc.","258.12","$151.18B","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/amgn"
"FOLD","Amicus Therapeutics, Inc.","14.27","$3.69B","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fold"
"AMKR","Amkor Technology, Inc.","12.77","$3.08B","1998","Technology","Semiconductors","https://old.nasdaq.com/symbol/amkr"
"AMPH","Amphastar Pharmaceuticals, Inc.","20.28","$963.01M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amph"
"IBUY","Amplify Online Retail ETF","93.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibuy"
"AMHC","Amplitude Healthcare Acquisition Corporation","9.7","$121.25M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhc"
"AMHCU","Amplitude Healthcare Acquisition Corporation","10.254","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/amhcu"
"AMHCW","Amplitude Healthcare Acquisition Corporation","0.97","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhcw"
"AMYT","Amryt Pharma plc","11","$348.7M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amyt"
"ASYS","Amtech Systems, Inc.","5.75","$80.78M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asys"
"AMRS","Amyris, Inc.","3.6","$737.03M","2010","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/amrs"
"ADI","Analog Devices, Inc.","121.83","$44.98B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/adi"
"ANAB","AnaptysBio, Inc.","17.07","$466.07M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anab"
"AVXL","Anavex Life Sciences Corp.","4.19","$252.2M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/avxl"
"ANCN","Anchiano Therapeutics Ltd.","1.0151","$7.53M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ancn"
"ANDA","Andina Acquisition Corp. III","10.28","$98.6M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/anda"
"ANDAR","Andina Acquisition Corp. III","0.35","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andar"
"ANDAU","Andina Acquisition Corp. III","10.81","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andau"
"ANDAW","Andina Acquisition Corp. III","0.3149","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andaw"
"ANGI","ANGI Homeservices Inc.","14.7","$7.29B","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/angi"
"ANGO","AngioDynamics, Inc.","9.44","$357.49M","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ango"
"ANIP","ANI Pharmaceuticals, Inc.","31.28","$385.21M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anip"
"ANIK","Anika Therapeutics Inc.","37.96","$539.31M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/anik"
"ANIX","Anixa Biosciences, Inc.","1.89","$44.46M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anix"
"ANNX","Annexon, Inc.","26.39","$950.27M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/annx"
"ANPC","AnPac Bio-Medical Science Co., Ltd.","5.1442","$57.62M","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/anpc"
"ANSS","ANSYS, Inc.","350.59","$30.08B","1996","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/anss"
"ATRS","Antares Pharma, Inc.","2.83","$470.05M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/atrs"
"ATEX","Anterix Inc.","43.44","$751.35M","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atex"
"APA","Apache Corporation","14.42","$5.44B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/apa"
"APLS","Apellis Pharmaceuticals, Inc.","31.18","$2.36B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apls"
"APEX","Apex Global Brands Inc.","5.8617","$33M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/apex"
"APXT","Apex Technology Acquisition Corporation","10.2","$454.51M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxt"
"APXTU","Apex Technology Acquisition Corporation","10.85","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtu"
"APXTW","Apex Technology Acquisition Corporation","1.4","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtw"
"APHA","Aphria Inc.","4.72","$1.36B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/apha"
"APOG","Apogee Enterprises, Inc.","21.49","$566.4M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/apog"
"APEN","Apollo Endosurgery, Inc.","1.48","$35.04M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apen"
"AINV","Apollo Investment Corporation","9.08","$592.55M","2004","n/a","n/a","https://old.nasdaq.com/symbol/ainv"
"AMEH","Apollo Medical Holdings, Inc.","19.34","$696.97M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/ameh"
"APPF","AppFolio, Inc.","168.25","$5.77B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appf"
"APPN","Appian Corporation","63.25","$4.42B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appn"
"AAPL","Apple Inc.","131.4","$2247.27B","1980","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/aapl"
"APDN","Applied DNA Sciences, Inc.","7.3","$37.54M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apdn"
"AGTC","Applied Genetic Technologies Corporation","5.15","$132.69M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/agtc"
"AMAT","Applied Materials, Inc.","65.08","$59.44B","1972","Technology","Semiconductors","https://old.nasdaq.com/symbol/amat"
"AMTI","Applied Molecular Transport Inc.","25.73","$896.71M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amti"
"AAOI","Applied Optoelectronics, Inc.","12.63","$287.64M","2013","Technology","Semiconductors","https://old.nasdaq.com/symbol/aaoi"
"APLT","Applied Therapeutics, Inc.","24.34","$546.08M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aplt"
"AUVI","Applied UV, Inc.","7.25","$46.35M","2020","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/auvi"
"APRE","Aprea Therapeutics, Inc.","26.01","$551.07M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apre"
"APVO","Aptevo Therapeutics Inc.","8.21","$26.54M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apvo"
"APTX","Aptinyx Inc.","3.21","$150.75M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aptx"
"APM","Aptorum Group Limited","1.78","$54.09M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apm"
"APTO","Aptose Biosciences, Inc.","5.95","$520.53M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/apto"
"APYX","Apyx Medical Corporation","5","$171.08M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apyx"
"AQMS","Aqua Metals, Inc.","1.1","$67.04M","2015","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/aqms"
"AQB","AquaBounty Technologies, Inc.","2.91","$130.3M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aqb"
"AQST","Aquestive Therapeutics, Inc.","7.81","$262.57M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aqst"
"ARAV","Aravive, Inc.","5.43","$86.98M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arav"
"ABUS","Arbutus Biopharma Corporation","2.65","$214.41M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/abus"
"ABIO","ARCA biopharma, Inc.","5.09","$30.06M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/abio"
"RKDA","Arcadia Biosciences, Inc.","3.07","$32.85M","2015","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/rkda"
"ARCB","ArcBest Corporation","34.44","$876.32M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/arcb"
"ACGL","Arch Capital Group Ltd.","32.13","$13.04B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acgl"
"ACGLO","Arch Capital Group Ltd.","26.57","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglo"
"ACGLP","Arch Capital Group Ltd.","25.67","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglp"
"FUV","Arcimoto, Inc.","6.05","$190.66M","2017","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/fuv"
"ARCE","Arco Platform Limited","48.34","$2.66B","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arce"
"ARCT","Arcturus Therapeutics Holdings Inc.","40.65","$991.38M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arct"
"ARQT","Arcutis Biotherapeutics, Inc.","25.39","$969.63M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arqt"
"ARDX","Ardelyx, Inc.","5.62","$500.97M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ardx"
"ARNA","Arena Pharmaceuticals, Inc.","67.62","$3.9B","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arna"
"ARCC","Ares Capital Corporation","14.6","$6.17B","2004","n/a","n/a","https://old.nasdaq.com/symbol/arcc"
"ARGX","argenx SE","227.01","$10.69B","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/argx"
"ARDS","Aridis Pharmaceuticals Inc.","7.75","$69.16M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ards"
"ARKR","Ark Restaurants Corp.","9.78","$34.25M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/arkr"
"DWCR","Arrow DWA Country Rotation ETF","27.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwcr"
"DWAT","Arrow DWA Tactical ETF","11.57","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwat"
"AROW","Arrow Financial Corporation","28.24","$424.03M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/arow"
"ARWR","Arrowhead Pharmaceuticals, Inc.","39.83","$4.07B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arwr"
"ARTL","Artelo Biosciences, Inc.","0.7999","$3.6M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artl"
"ARTLW","Artelo Biosciences, Inc.","0.1498","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artlw"
"ARTNA","Artesian Resources Corporation","35.18","$328.45M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/artna"
"AACQU","Artius Acquisition Inc.","10.2","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/aacqu"
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.465","$10.91M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/artw"
"ARVN","Arvinas, Inc.","25.57","$1B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arvn"
"ARYB","ARYA Sciences Acquisition Corp II","10.58","$202.99M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aryb"
"ARYBU","ARYA Sciences Acquisition Corp II","11.04","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arybu"
"ARYBW","ARYA Sciences Acquisition Corp II","2.1909","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arybw"
"ARYA","ARYA Sciences Acquisition Corp III","10.73","$211.23M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/arya"
"ASND","Ascendis Pharma A/S","141.81","$7.54B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asnd"
"APWC","Asia Pacific Wire ","1.0401","$14.37M","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/apwc"
"ASLN","ASLAN Pharmaceuticals Limited","1.48","$56.23M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asln"
"ASML","ASML Holding N.V.","398.49","$166.72B","1995","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asml"
"ASPU","Aspen Group Inc.","12.99","$288.91M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aspu"
"AZPN","Aspen Technology, Inc.","132.61","$8.98B","1994","Technology","EDP Services","https://old.nasdaq.com/symbol/azpn"
"AWH","Aspira Women&#39;s Health Inc.","2.94","$305.23M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/awh"
"ASMB","Assembly Biosciences, Inc.","19.98","$656.44M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asmb"
"ASRT","Assertio Holdings, Inc.","0.775","$83.02M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asrt"
"ASFI","Asta Funding, Inc.","13.06","$85.78M","1995","Finance","Finance Companies","https://old.nasdaq.com/symbol/asfi"
"ASTE","Astec Industries, Inc.","53.9","$1.22B","1986","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/aste"
"ATRO","Astronics Corporation","9.29","$285.72M","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/atro"
"ALOT","AstroNova, Inc.","6.96","$49.86M","1983","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/alot"
"ASTC","Astrotech Corporation","1.92","$14.54M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/astc"
"ASUR","Asure Software Inc","7.19","$113.97M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/asur"
"AACG","ATA Creativity Global","1.13","$35.86M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aacg"
"ATRA","Atara Biotherapeutics, Inc.","12.97","$963.77M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/atra"
"ATNX","Athenex, Inc.","14.25","$1.16B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/atnx"
"ATHX","Athersys, Inc.","2.175","$429.35M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/athx"
"ATIF","ATIF Holdings Limited","1.05","$49.37M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atif"
"AAME","Atlantic American Corporation","2.0288","$41.5M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/aame"
"ACBI","Atlantic Capital Bancshares, Inc.","12.04","$260.13M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/acbi"
"AUB","Atlantic Union Bankshares Corporation","23.49","$1.85B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/aub"
"AUBAP","Atlantic Union Bankshares Corporation","26.3","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/aubap"
"AY","Atlantica Sustainable Infrastructure plc","29.97","$3.05B","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ay"
"ATLC","Atlanticus Holdings Corporation","9.82","$157.09M","1995","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/atlc"
"AAWW","Atlas Air Worldwide Holdings","57.04","$1.49B","n/a","Transportation","Transportation Services","https://old.nasdaq.com/symbol/aaww"
"ATCX","Atlas Technical Consultants, Inc.","8.405","$48.47M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcx"
"ATCXW","Atlas Technical Consultants, Inc.","0.5973","n/a","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcxw"
"TEAM","Atlassian Corporation Plc","192.07","$47.63B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/team"
